ride_id,booking_date,pickup_time,city,driver_id,rider_id,vehicle_type,distance_km,fare_amount,payment_method,ride_status,driver_rating,rider_rating,surge_multiplier,promo_code_used,trip_duration_mins
RD003732,2024-10-04,20:36:06,Ho chi minh city,DRV0096,RDR03357,economy,7.5,14.55,Credit Card,Completed,5.1,4.0,1.0,No,30.3
RD007257,2024-02-23,18:39:40,Bankok,DRV0620,RDR00161,BIKE,7.66,11.86,CASH,Completed,2.9,5.2,1.0,No,40.6
RD013434,29/11/2024,12:30,Ho chi minh city,DRV0137,RDR03749,premium,7.33,14.27,wallet,Completed,3.9,4.8,1.2,No,48.7
RD004987,2024-11-06,18:07:20,Manilla,DRV0604,RDR02843,Economy,2.84,8.31,Debit Card,Completed,2.7,4.9,1.0,No,15.0
RD003664,2024-07-24,08:44,Manilla,DRV0648,RDR04159,Eco,0.07,1.98,E-Wallet,No-show,4.9,5.0,1.0,Yes,2.0
RD002764,2024-12-24,05:16:28,BKK,DRV0434,RDR01977,Prem,0.07,5.84,Credit Card,Cancelled,5.2,5.4,1.5,No,2.3
RD008851,2024-12-19,13:06:37,manila,DRV0780,RDR03647,bike,2.75,6.02,eWallet,Cancelled,4.6,5.1,1.5,No,19.4
RD011021,2024-04-13,09:13:25,Jakart,DRV0434,RDR01665,economy,11.76,23.19,CASH,Completed,4.7,,2.0,No,45.1
RD001856,19-May-2024,08:50,HCMC,DRV0729,RDR04115,economy ,7.17,10.16,wallet,Completed,5.4,3.7,1.8,Yes,41.6
RD001000,23/06/2024,08:20:10,jakarta,DRV0586,RDR01767,Eco,12.28,20.54,cash,Completed,5.4,4.9,1.0,yes,57.0
RD000390,2024-04-26,07:53:41,Kuala lumpur,DRV0225,RDR03013,Eco,20.76,36.52,CASH,Cancelled,5.0,5.2,1.2,No,78.4
RD006427,2024-01-23,09:20 PM,Kuala Lumpur,DRV0690,RDR02422,Economy,2.88,7.84,Wallet,Completed,4.2,2.9,1.0,No,14.8
RD001477,01-30-2024,19:15:19,SG,DRV0274,RDR03896,PREMIUM,1.13,2.29,CASH,No-show,4.2,3.2,1.5,FALSE,5.6
RD002241,2024-03-19,14:41:50,HCM,DRV0620,RDR03133,Economy,9.96,14.65,Card,Completed,5.3,4.0,1.0,No,39.6
RD013895,24/07/2024,17:50,,DRV0736,RDR03675,BIKE,12.28,19.28,CASH,Completed,5.2,5.2,1.5,Yes,72.4
RD008113,25/10/2024,11:50:20,Kuala lumpur,DRV0320,RDR03692,ECONOMY,3.5,5.87,Card,Completed,4.7,,1.2,No,17.6
RD000993,2024-09-03,16:20:18,Kuala  Lumpur,DRV0557,RDR03241,economy ,6.68,10.43,card,Completed,5.1,4.0,1.5,No,33.5
RD007033,2024-04-15,02:18 PM,JAKARTA,,RDR02958,ECONOMY,18.07,29.08,eWallet,Completed,3.9,4.7,1.5,,94.2
RD004998,2024-01-04,18:36,kuala lumpur,DRV0790,RDR04211,Eco,0.71,2.43,Card,Completed,4.0,5.2,1.0,FALSE,4.9
RD003923,2024-10-21,08:57:55,Jakarta,DRV0445,RDR02645,economy ,6.42,,card,Cancelled,3.9,5.4,1.2,No,37.3
RD002973,2024/01/02,17:05,Singapour,DRV0510,RDR03771,Premium ,2.98,8.43,CASH,Completed,4.3,4.8,1.2,No,14.5
RD006872,06-25-2024,15:06:55,Kuala Lumpur,DRV0426,RDR01526,Premium,1.86,9.2,wallet,Completed,4.9,,1.0,No,4.9
RD011295,2024-03-06,18:36:01,Jakarta,DRV0771,RDR03294,economy,0.56,4.27,Cash,Completed,5.4,5.4,1.5,Yes,1.0
RD004770,13-Mar-2024,19:36:28,Kuala lumpur,DRV0310,RDR04022,economy,6.04,13.54,card,Completed,5.0,3.8,,No,20.0
RD001294,2024-11-10,15:55:40,bangkok,DRV0655,RDR01565,Economy,1.51,2.46,CASH,completed,3.6,4.9,1.2,yes,6.2
RD014053,10/12/2024,06:32,Jakart,DRV0064,RDR02747,Eco,3.65,9.99,E-wallet,Completed,2.3,4.2,1.0,Yes,9.2
RD004174,2024-09-15,03:21:45,Jakarta ,DRV0064,RDR01897,BIKE,2.67,8.05,Cash,Completed,4.4,5.2,1.0,No,14.9
RD002536,02-Dec-2024,19:37:41,Ho Chi Minh,DRV0453,RDR03897,PREMIUM,4.28,11.89,eWallet,Completed,4.0,4.2,1.0,No,18.2
RD013706,2024/03/04,21:54:48,BKK,DRV0148,RDR00596,Economy,3.06,7.04,Card,Cancelled,3.7,3.8,1.0,Yes,22.5
RD001908,30-Apr-2024,08:43 AM,Singapore,DRV0745,RDR03024,BIKE,4.78,15.17,Credit Card,Cancelled,5.3,3.0,1.0,YES,32.2
RD012423,2024-07-27,03:04 PM,Singapour,DRV0004,RDR03679,Premium,5.47,,card,Completed,5.1,3.8,1.0,No,32.2
RD014248,04-26-2024,15:19:22,kuala lumpur,DRV0315,RDR03466,ECONOMY,5.26,10.59,Debit Card,Completed,3.8,5.0,1.5,No,13.8
RD008561,2024-08-24,21:26,Ho Chi Minh City,DRV0092,RDR02937,Economy,1.65,7.37,Cash,Completed,4.1,3.9,1.0,No,10.2
RD006034,29/03/2024,17:24:38,,DRV0291,RDR00401,bike,1.7,4.17,cash,Canceled,3.6,2.6,1.8,No,11.4
RD007620,2024-12-26,17:14:41,BKK,DRV0025,RDR03490,Premium ,4.73,8.55,CASH,No-show,4.8,4.6,,No,18.6
RD001152,2024-01-16,18:33:00,Kuala  Lumpur,DRV0652,RDR00076,Economy,8.24,9.61,card,Completed,2.9,,1.0,No,29.7
RD001568,01/09/2024,09:45:32,Ho Chi Minh,DRV0390,RDR01094,Eco,4.12,8.19,CASH,Completed,4.9,5.1,1.0,No,19.8
RD003172,05-21-2024,20:14,Kuala Lumpur,DRV0629,RDR03186,Premium,0.05,3.38,Debit Card,Completed,5.0,2.8,1.0,No,
RD009690,2024/08/20,18:39:19,KL,DRV0761,RDR02225,Prem,3.32,6.72,cash,Cancelled,4.8,4.0,1.2,No,13.5
RD007107,05/02/2024,21:26:10,Manila,DRV0329,RDR01493,PREMIUM,6.14,12.84,CASH,Cancelled,2.8,3.7,,NO,37.7
RD004161,2024-09-09,18:10:51,Kuala Lumpur,DRV0032,RDR01661,ECONOMY,3.84,7.85,Wallet,Completed,7.0,4.1,1.0,Yes,21.3
RD004288,11-Jan-2024,00:43:12,MANILA,DRV0326,RDR03302,bike,6.27,11.59,Cash,COMPLETED,4.0,4.0,1.8,YES,37.5
RD002231,2024-08-04,18:15,SG,DRV0515,RDR02247,Economy,5.27,10.43,CASH,Completed,4.6,1.9,1.2,FALSE,21.0
RD011099,13/06/2024,18:47,bangkok,DRV0552,RDR01839,premium,10.66,23.32,CASH,Completed,4.1,3.7,1.8,TRUE,45.8
RD000175,01/05/2024,13:37,Kuala  Lumpur,DRV0434,RDR01142,PREMIUM,5.69,11.26,Cash,Completed,3.7,4.9,2.0,Yes,30.0
RD001904,07-31-2024,09:05:17,Ho chi minh city,DRV0263,RDR04189,Prem,3.87,10.09,Cash,completed,3.8,3.8,2.0,yes,19.3
RD009292,2024-04-18,02:32:37,Jakart,DRV0111,RDR02087,Premium,3.86,6.73,CASH,Completed,3.8,4.9,2.0,Yes,26.1
RD008753,2024-11-30,16:37,Jakarta ,DRV0464,RDR01747,Eco,3.04,4.88,E-wallet,Cancelled,4.9,3.0,1.0,No,15.2
RD010995,2024-04-28,15:11:49,Kuala Lumpur,DRV0240,RDR03672,economy ,7.74,,,Completed,4.3,1.9,1.2,No,46.0
RD003409,2024-08-28,21:20,Singapore,DRV0426,RDR03774,economy ,2.11,5.66,Credit Card,Completed,4.3,2.8,1.5,no,13.0
RD001539,23/04/2024,09:19:26,Jakarta,DRV0695,RDR02469,Economy,1.31,3.36,E-Wallet,Completed,5.4,,1.2,NO,6.9
RD002293,19/09/2024,11:09:17,Kuala  Lumpur,DRV0528,RDR04478,Bike,3.27,11.93,Debit Card,completed,3.2,3.6,1.8,No,11.1
RD009524,2024-05-31,21:19:33,Singapore,DRV0504,RDR00508,Prem,2.07,5.63,cash,No-show,1.3,,1.0,Yes,14.1
RD001364,08-18-2024,04:54,Ho Chi Minh City,DRV0703,RDR01209,economy,4.51,9.21,cash,No-show,3.3,5.1,2.5,No,23.8
RD004358,14-Sep-2024,08:49:20,Manila,DRV0366,RDR02075,bike,4.51,9.16,Cash,Cancelled,4.3,5.0,1.8,yes,22.6
RD005261,2024/01/20,15:59,manila,DRV0373,RDR01214,Eco,5.93,11.62,Debit Card,Completed,4.8,4.1,1.0,Yes,23.8
RD011181,02-27-2024,14:29:42,BKK,DRV0281,RDR03786,Premium,2.45,3.56,CASH,Completed,5.1,2.8,1.0,Yes,13.2
RD014509,2024-08-24,07:19:04,Bankok,DRV0012,RDR00328,premium,7.16,17.82,wallet,Completed,3.7,5.2,,No,28.6
RD000681,2024-11-12,11:40:18,singapore,DRV0436,RDR00653,Premium,3.0,8.66,Cash,Completed,4.6,4.1,1.0,No,20.4
RD011834,2024-06-20,14:27:26,Jakarta ,DRV0506,RDR04651,Eco,3.45,8.88,cash,Completed,4.8,5.4,1.0,yes,15.8
RD003665,2024-03-24,19:31,Jakarta ,DRV0276,RDR00052,Eco,2.06,7.53,Credit Card,Completed,4.2,4.0,1.0,No,9.2
RD001662,2024-11-08,15:55,Manila,DRV0155,RDR03728,economy ,4.88,13.69,Credit Card,Completed,3.9,3.8,1.0,No,23.3
RD000509,2024/04/25,19:40:36,Ho chi minh city,DRV0052,RDR04533,Bike,13.02,25.69,CASH,Completed,5.3,3.2,1.0,No,72.9
RD000167,2024/07/21,19:47:58,Jakarta,DRV0650,RDR03191,Bike,5.98,13.8,wallet,Completed,3.0,3.9,1.0,No,29.6
RD012414,10-04-2024,15:23:26,Jakarta ,DRV0463,RDR03871,Economy,9.51,15.15,Credit Card,completed,4.1,3.2,1.2,TRUE,32.9
RD009199,2024-08-06,10:39:23,Manila,DRV0188,RDR01070,economy,7.03,12.66,Debit Card,Completed,,2.6,1.0,No,36.6
RD012502,2024-10-29,03:39:09,HCM,DRV0093,RDR04327,PREMIUM,6.07,13.5,Wallet,Completed,4.9,2.9,1.0,No,29.5
RD007366,07/11/2024,09:45 AM,Ho chi minh city,DRV0043,RDR01724,Economy,0.7,2.56,CASH,Completed,7.0,5.0,1.5,No,5.5
RD001915,11-21-2024,07:22:10,jakarta,DRV0244,RDR02401,economy,2.85,9.23,cash,Completed,5.0,4.7,2.0,No,
RD007264,24/07/2024,16:55,Singapore,DRV0142,RDR00955,economy,4.2,0.5,cash,Completed,4.9,1.9,1.5,NO,21.8
RD000066,2024-07-20,11:01 PM,Bankok,DRV0457,RDR01670,Eco,9.8,15.23,E-wallet,Completed,4.8,4.0,,yes,50.7
RD014626,2024-02-03,09:18:48,MANILA,DRV0050,RDR04711,Eco,5.11,11.96,CASH,No-show,3.8,4.6,1.2,No,24.7
RD007362,2024/10/04,22:12,Jakarta ,DRV0253,RDR04724,economy ,1.38,6.3,Credit Card,Completed,4.9,,1.2,No,12.7
RD001105,2024-01-28,07:09:14,Jakart,DRV0477,RDR03374,Motorbike,1.81,,Cash,Completed,5.2,2.0,1.2,No,3.8
RD011738,03/06/2024,07:13:25,Kuala  Lumpur,DRV0676,RDR02206,BIKE,7.61,18.27,card,Completed,4.8,4.6,1.2,No,47.9
RD009945,2024-05-04,03:23 PM,Jakarta ,DRV0572,RDR02502,Eco,7.2,17.47,Cash,Completed,3.7,5.0,1.2,No,40.4
RD005311,2024-09-18,16:40:26,Kuala lumpur,DRV0604,RDR04987,PREMIUM,6.44,12.61,Credit Card,No-show,4.9,4.9,1.2,No,36.9
RD011302,15-Dec-2024,17:47:32,jakarta,DRV0465,RDR04912,Prem,6.99,10.92,Card,Completed,5.0,,1.2,No,42.9
RD005755,10-21-2024,16:27:04,Bangkok,DRV0447,RDR04631,economy,10.15,15.87,,completed,4.4,4.0,1.8,yes,41.2
RD000153,17/08/2024,04:03,singapore,DRV0271,RDR03010,Eco,2.78,4.73,cash,Canceled,0.6,2.3,1.0,FALSE,20.5
RD014358,15/11/2024,17:01,Bankok,DRV0269,RDR03543,Eco,5.18,14.0,eWallet,Completed,4.8,4.6,1.5,No,35.3
RD005680,2024-11-13,18:15:09,Manilla,DRV0404,RDR01451,ECONOMY,4.93,9.29,Debit Card,Completed,4.6,,1.8,YES,29.9
RD013711,2024-07-31,18:40:23,jakarta,DRV0230,RDR01450,ECONOMY,1.43,2.51,cash,Completed,4.8,4.0,1.0,yes,6.6
RD003552,2024-02-05,18:53:42,manila,DRV0507,RDR00131,economy,6.7,15.01,Cash,Cancelled,4.0,5.2,1.0,No,27.3
RD003723,12-10-2024,16:00,Singapore,DRV0001,RDR04007,Prem,2.6,7.68,CASH,No-show,4.8,5.0,2.5,Yes,17.0
RD011036,31-Mar-2024,18:19:55,Singapore,DRV0257,RDR00563,Eco,10.2,16.66,eWallet,Completed,,2.6,1.2,FALSE,41.5
RD012818,14-May-2024,19:18,Jakarta ,DRV0705,RDR01706,ECONOMY,5.51,14.04,card,Completed,4.0,5.0,1.0,No,21.2
RD004539,19/04/2024,05:58 PM,Singapour,DRV0555,RDR03850,Premium ,8.11,,cash,Completed,5.2,2.2,1.5,no,41.6
RD012240,2024-10-08,17:23,Jakarta,DRV0724,RDR01688,Eco,4.75,11.94,card,Completed,4.0,4.9,1.0,no,30.0
RD010015,2024-03-07,17:26:34,SG,DRV0332,RDR02473,ECONOMY,3.57,9.5,,Completed,0.0,3.9,1.0,No,13.9
RD008464,2024-10-02,07:48:05,Singapore,DRV0348,RDR00030,Economy,0.07,2.69,E-wallet,Completed,5.3,4.0,1.5,No,3.2
RD001992,2024-03-09,09:17 PM,,DRV0187,RDR00293,ECONOMY,7.57,11.44,Debit Card,Completed,3.9,5.0,1.0,No,23.3
RD013215,23-Oct-2024,17:59:15,Manila,DRV0645,RDR04105,Premium ,7.03,,eWallet,Completed,5.0,4.4,1.0,No,31.0
RD008502,06-30-2024,16:25:24,MANILA,DRV0468,RDR04846,economy,3.37,9.18,CASH,Canceled,4.8,2.2,1.0,No,11.9
RD005142,2024-05-09,04:05 PM,HCMC,DRV0186,RDR00421,Prem,23.91,36.24,card,Completed,4.7,4.1,1.0,yes,153.9
RD003812,25-May-2024,22:36:22,KL,DRV0144,RDR04632,ECONOMY,3.59,10.93,Credit Card,completed,4.6,4.8,1.2,No,16.7
RD013079,10-Apr-2024,17:56,Singapour,DRV0337,RDR03910,economy,2.78,5.04,,No-show,5.2,4.7,1.0,no,15.4
RD003451,2024-07-14,06:49:41,singapore,DRV0415,RDR03629,ECONOMY,4.04,9.75,Wallet,Cancelled,4.7,4.7,1.0,YES,19.5
RD004592,2024-02-06,18:32:58,Kuala Lumpur,DRV0566,RDR00961,Motorbike,1.76,5.92,Credit Card,Completed,3.7,3.6,1.0,No,12.3
RD007353,2024-08-26,18:14:08,Kuala  Lumpur,DRV0210,RDR02481,Prem,3.41,5.48,CASH,Completed,2.8,4.6,1.8,no,21.1
RD000206,2024-03-11,23:54:09,Kuala lumpur,DRV0374,RDR04719,economy,9.37,18.31,Cash,Cancelled,5.1,4.7,1.0,yes,36.8
RD009328,2024-04-25,20:34:09,Bangkok,DRV0628,RDR02627,economy,8.4,0.5,Card,Completed,3.8,3.8,1.8,No,44.6
RD006681,2024-09-18,21:37:59,Jakarta ,DRV0472,RDR03533,Economy,3.55,7.27,Cash,Completed,5.2,2.6,1.2,yes,19.7
RD002750,2024-06-30,14:57:37,Manila,DRV0573,RDR00925,Motorbike,6.6,14.32,cash,Completed,,5.3,1.0,No,37.5
RD008498,12/09/2024,22:21,MANILA,DRV0648,RDR04438,economy,3.39,11.06,CASH,Completed,5.2,4.7,1.5,Yes,16.8
RD001850,2024-02-12,07:22 AM,Bankok,DRV0054,RDR04910,premium,2.65,4.48,eWallet,completed,4.7,4.7,1.5,yes,6.7
RD013608,23/08/2024,00:44:43,HCMC,DRV0544,RDR03341,Premium,4.95,10.66,card,Completed,2.2,4.7,1.5,Yes,21.7
RD010181,01-Aug-2024,21:54:19,BKK,DRV0752,RDR03033,Eco,3.78,0.5,cash,Completed,4.3,4.8,1.0,no,22.6
RD003241,09-18-2024,18:33,Manilla,DRV0398,RDR00084,BIKE,,22.81,Credit Card,Completed,4.7,2.9,1.0,YES,53.2
RD011886,2024-08-24,02:56:11,Manila,DRV0449,RDR04697,Eco,1.49,3.67,Cash,Completed,4.8,,,YES,5.9
RD003110,16/10/2024,12:34,HCMC,DRV0720,RDR02860,Premium,,27.5,Credit Card,Completed,5.0,4.9,1.0,No,
RD010180,2024-08-26,09:29:39,HCMC,DRV0750,RDR02278,Economy,4.63,10.52,Card,Completed,5.3,4.2,1.5,No,26.3
RD005935,13/07/2024,08:20:13,jakarta,DRV0058,RDR04416,Premium,8.14,13.26,Cash,Completed,4.8,3.1,1.5,Yes,54.3
RD012264,21/09/2024,06:52:23,singapore,DRV0394,RDR03404,ECONOMY,2.26,6.55,,Cancelled,1.9,4.8,,Yes,8.1
RD005811,2024-03-31,19:05:36,MANILA,DRV0138,RDR00767,Eco,3.53,10.63,cash,Completed,6.0,5.3,1.0,No,19.4
RD008576,2024-01-19,06:48:05,Jakarta,DRV0536,RDR00597,ECONOMY,1.1,5.11,cash,Cancelled,3.9,4.1,1.0,FALSE,2.3
RD005635,2024-08-03,11:40,Singapore,DRV0764,RDR00113,economy,4.42,10.66,cash,No-show,5.3,4.2,1.8,No,16.5
RD004308,2024-05-02,17:30:43,Manila,DRV0093,RDR02096,economy ,5.45,11.59,Credit Card,Completed,1.8,5.1,1.0,YES,20.0
RD003157,2024-05-14,14:06:03,singapore,DRV0144,RDR01623,Eco,1.72,6.61,Card,Cancelled,5.3,4.0,2.0,No,9.5
RD006535,2024-08-25,21:45,Kuala lumpur,DRV0767,RDR02228,economy ,2.34,5.21,,Cancelled,3.2,4.0,1.0,No,12.1
RD013721,05-01-2024,13:05:47,Singapour,,RDR04491,Premium ,22.95,47.37,Credit Card,Completed,5.3,5.4,1.2,No,94.8
RD013035,2024-11-24,11:48,HCM,DRV0231,RDR03324,Premium,5.86,8.97,card,Completed,4.1,5.3,1.2,No,19.9
RD012420,2024/07/26,09:32:08,Jakarta ,DRV0424,RDR01121,economy,1.72,4.63,Card,Completed,5.1,4.7,1.2,NO,8.2
RD008892,10-26-2024,08:45:29,MANILA,DRV0115,RDR04034,Economy,8.78,12.03,Debit Card,Completed,,4.0,1.0,yes,26.3
RD003833,2024-06-01,16:32:28,HCM,DRV0798,RDR04689,PREMIUM,43.39,74.29,cash,Completed,3.4,4.1,1.2,No,215.0
RD013069,2024-09-29,19:37:48,Jakart,DRV0528,RDR00003,Economy,2.4,6.28,Credit Card,Completed,5.4,5.0,1.0,No,14.0
RD004777,2024/01/09,06:00 AM,Bangkok,DRV0008,RDR02853,BIKE,6.46,12.65,E-wallet,Completed,4.8,3.7,1.0,No,
RD007998,2024-06-04,22:23:42,Jakart,DRV0563,RDR03283,Economy,2.19,5.11,wallet,Completed,3.7,,1.5,Yes,12.7
RD004277,2024-09-17,19:05,bangkok,DRV0755,RDR02424,BIKE,4.76,9.31,Debit Card,Completed,2.9,3.8,1.0,No,24.9
RD014624,2024-03-12,18:42:01,Bankok,,RDR02507,Prem,0.08,1.49,card,Completed,4.3,2.9,2.0,Yes,1.0
RD010636,2024/05/29,21:29:25,Jakarta ,DRV0412,RDR02666,Premium ,5.35,10.89,cash,COMPLETED,5.0,3.7,2.0,No,31.3
RD014400,20/07/2024,13:15:19,MANILA,DRV0535,RDR04713,economy,3.56,9.66,CASH,Completed,2.6,4.2,1.0,no,16.3
RD000279,18/01/2024,19:41:35,singapore,DRV0119,RDR04065,economy ,4.51,11.87,Debit Card,completed,4.7,3.0,1.0,Yes,16.6
RD006772,2024-09-18,04:02 PM,Jakarta,DRV0573,RDR00860,ECONOMY,4.08,10.02,Card,Completed,5.4,0.6,1.5,YES,22.4
RD007416,2024-05-25,19:06:40,Jakart,DRV0662,RDR00110,Motor,7.56,15.83,Wallet,Completed,5.2,3.1,1.0,No,34.5
RD003253,2024-02-27,01:25:26,singapore,DRV0143,RDR03680,Premium,6.07,13.45,Cash,completed,3.9,4.4,1.0,no,39.3
RD012214,2024-04-08,07:02:54,bangkok,DRV0199,RDR01972,Motorbike,3.02,6.01,CASH,Completed,0.0,3.0,,NO,14.6
RD014108,2024-05-03,18:58:53,Kuala Lumpur,DRV0080,RDR01473,bike,2.77,10.05,card,completed,2.3,2.8,1.2,No,
RD000290,18-Jun-2024,07:58:54,Jakarta,DRV0704,RDR03596,Economy,19.95,29.25,CASH,Completed,5.2,4.3,2.0,No,110.5
RD003076,29/11/2024,20:18:49,manila,DRV0537,RDR00039,economy,1.18,3.01,eWallet,completed,4.4,5.2,1.0,No,10.1
RD012893,2024-12-29,17:43:42,Singapore,DRV0342,RDR02246,BIKE,4.01,10.9,Credit Card,Cancelled,4.7,,1.2,No,29.1
RD009583,19-Dec-2024,10:01,Jakarta,DRV0664,RDR01747,Prem,8.11,17.6,Cash,Completed,5.0,4.1,1.2,No,48.4
RD010597,2024-11-16,22:36:11,Kuala  Lumpur,DRV0234,RDR01758,Motor,4.29,10.55,card,Completed,3.2,4.2,2.5,YES,23.7
RD000271,2024-03-03,23:51:55,Singapore,DRV0611,RDR02946,economy ,1.87,4.13,cash,Cancelled,,2.0,1.2,No,7.3
RD004571,2024-06-13,08:58:47,MANILA,DRV0172,RDR01572,Premium,10.19,15.57,Card,No-show,1.8,4.8,1.5,Yes,45.8
RD014653,2024-12-04,07:00 PM,Bangkok,DRV0247,RDR03418,Prem,3.48,8.68,cash,Completed,5.3,2.0,1.0,Yes,19.4
RD009584,2024-03-19,23:35:49,Kuala  Lumpur,DRV0320,RDR01923,economy ,6.51,13.75,cash,Completed,5.3,3.7,2.0,No,21.0
RD006697,2024-01-14,19:13:42,Bangkok,DRV0763,RDR04206,PREMIUM,4.28,,CASH,Cancelled,4.7,3.9,1.0,No,19.6
RD004317,2024-02-08,20:19:51,Jakart,,RDR00224,economy ,4.29,10.69,Cash,Completed,,4.8,,FALSE,21.6
RD003181,01/02/2024,19:23:42,Jakarta,DRV0503,RDR02516,economy,14.05,,CASH,Completed,4.0,4.9,1.0,No,86.4
RD001423,30-Oct-2024,14:26:17,HCM,DRV0443,RDR02125,Eco,1.72,5.64,CASH,Completed,3.9,3.8,1.2,No,6.8
RD008276,21/04/2024,08:07 AM,Bangkok,DRV0422,RDR02897,premium,7.77,14.14,Cash,Completed,3.9,3.9,1.5,No,36.5
RD009066,2024-04-07,18:22:15,JAKARTA,DRV0396,RDR01969,Eco,3.13,11.13,Cash,Cancelled,3.7,2.8,1.2,Yes,16.6
RD011822,2024-07-18,19:16:10,singapore,DRV0246,RDR04684,Eco,11.03,20.68,Card,No-show,3.6,3.4,2.5,No,73.8
RD004558,2024-05-09,11:53,KL,DRV0732,RDR02198,ECONOMY,2.39,6.04,E-Wallet,Completed,3.9,,1.0,No,15.8
RD007813,2024-07-21,14:27:31,KL,DRV0073,RDR02624,Premium ,10.3,17.89,Cash,Completed,4.8,3.1,1.0,Yes,48.0
RD006298,20/06/2024,18:54:44,Ho Chi Minh City,DRV0524,RDR01212,Economy,2.69,4.15,Cash,Canceled,5.3,5.3,1.0,No,14.4
RD013707,2024-10-10,22:54:12,Singapore,DRV0565,RDR03717,economy,7.99,13.57,cash,Completed,3.9,3.0,1.0,No,49.6
RD011501,2024-11-25,11:33:42,Jakart,DRV0645,RDR03784,economy,15.86,26.69,Debit Card,Completed,2.3,3.2,1.0,Yes,89.6
RD014923,2024-05-26,18:49:33,MANILA,DRV0655,RDR04696,premium,7.7,11.24,eWallet,Completed,1.0,2.9,,NO,36.1
RD001133,05-13-2024,11:28:49,Ho chi minh city,DRV0023,RDR01043,premium,7.48,12.16,Cash,Completed,5.4,2.8,1.0,No,29.7
RD010522,2024/03/11,14:35,Ho chi minh city,DRV0349,RDR04656,Prem,5.94,11.87,Debit Card,Canceled,,,2.0,No,28.6
RD006243,05-10-2024,13:35:31,Manila,DRV0295,RDR00875,economy,12.81,28.12,Card,Completed,5.2,4.8,1.0,No,
RD011359,2024-10-03,17:53:23,bangkok,DRV0352,RDR03095,economy,8.55,10.12,Card,Completed,4.0,3.9,,No,40.3
RD014060,2024-09-18,03:09:18,KL,DRV0024,RDR02810,ECONOMY,0.01,9753.26,cash,Completed,3.6,3.7,2.0,NO,
RD007424,08/12/2024,11:44:26,Kuala  Lumpur,DRV0600,RDR01443,Economy,7.92,16.78,E-wallet,Completed,5.2,5.0,1.0,yes,38.8
RD013788,01/08/2024,16:22:43,,DRV0279,RDR01085,ECONOMY,8.0,13.65,Card,Completed,4.7,5.3,1.2,No,28.1
RD010153,2024-10-04,13:30:23,Singapour,DRV0698,RDR01675,economy ,2.86,7.75,cash,Completed,,5.2,1.0,No,16.0
RD010785,2024-02-09,16:59,Jakart,DRV0148,RDR00502,Eco,3.72,9.48,Credit Card,Completed,5.0,4.8,1.0,Yes,15.7
RD005521,2024-12-19,14:45:26,Kuala lumpur,DRV0550,RDR04722,ECONOMY,3.07,7.77,card,Completed,4.8,4.4,1.8,No,9.6
RD009409,2024-08-23,18:06:58,JAKARTA,DRV0689,RDR02812,Economy,10.53,23.48,CASH,No-show,4.8,2.9,1.8,No,57.2
RD013056,28/01/2024,15:05:52,Bangkok,DRV0307,RDR01434,premium,1.48,6.87,Card,Completed,5.1,,1.0,No,11.0
RD011223,03/06/2024,15:34:58,MANILA,DRV0343,RDR01368,Prem,6.24,13.01,cash,Cancelled,4.6,5.1,,No,40.5
RD009257,2024-02-10,20:50:41,Ho Chi Minh City,DRV0143,RDR03172,economy ,4.18,8.21,Wallet,No-show,4.9,5.4,1.0,No,16.3
RD003787,2024-12-15,23:35:51,manila,DRV0137,RDR03906,Prem,9.21,16.26,E-Wallet,No-show,5.3,1.9,1.0,Yes,55.9
RD011141,03-15-2024,16:55:54,kuala lumpur,DRV0506,RDR02416,Premium,,17.91,Debit Card,Cancelled,4.8,3.1,2.0,No,29.6
RD008346,2024-01-16,19:39,HCMC,DRV0625,RDR04415,Eco,2.79,8.36,E-wallet,No-show,4.0,,1.0,yes,16.5
RD002162,2024-03-17,22:21:07,,DRV0143,RDR03995,BIKE,3.26,6.34,Cash,Completed,4.7,3.2,1.2,No,11.2
RD003009,2024-02-05,09:15:14,Jakarta ,DRV0264,RDR03336,BIKE,2.03,6.28,Cash,No-show,4.6,1.2,1.0,Yes,7.9
RD001106,2024-07-18,08:37 AM,Singapore,DRV0295,RDR02552,ECONOMY,10.1,20.33,Wallet,Completed,3.8,3.1,1.5,Yes,67.9
RD011048,20/12/2024,08:37:50,JAKARTA,DRV0547,RDR01435,Premium ,5.16,14.62,CASH,Completed,4.2,3.8,1.0,No,29.3
RD000693,21/03/2024,22:14:56,Jakart,DRV0739,RDR04665,ECONOMY,3.53,6.87,,COMPLETED,5.1,,1.0,Yes,16.6
RD011731,2024-01-03,19:32:13,Kuala Lumpur,DRV0204,RDR01753,Eco,6.27,14.33,card,Completed,4.8,5.2,1.0,No,27.6
RD004957,2024-06-21,09:50:57,Kuala lumpur,DRV0314,RDR02409,Premium ,7.11,15.55,cash,Completed,2.9,,1.0,No,28.2
RD008308,03-Aug-2024,07:04 AM,HCMC,DRV0580,RDR03885,Eco,9.0,15.29,CASH,Completed,5.2,4.7,2.5,No,33.6
RD004370,2024-03-23,18:20:26,singapore,DRV0747,RDR02715,ECONOMY,1.23,5.01,Debit Card,Completed,5.1,3.6,2.5,Yes,6.1
RD002766,2024-07-29,17:53:22,singapore,DRV0718,RDR03543,economy,2.21,5.89,E-wallet,Completed,3.6,2.8,1.2,No,10.7
