ride_id,booking_date,pickup_time,city,driver_id,rider_id,vehicle_type,distance_km,fare_amount,payment_method,ride_status,driver_rating,rider_rating,surge_multiplier,promo_code_used,trip_duration_mins
RD012220,17-Aug-2024,06:19 PM,kuala lumpur,DRV0740,RDR04545,premium,6.02,8860.64,debit card,completed,3.3,5.1,1.0,yes,42.0
RD001605,2024-08-17,20:49,bangkok,DRV0250,RDR03488,economy,3.89,7.65,cash,completed,2.6,4.8,1.8,yes,18.3
RD007985,13/10/2024,08:43:56,jakarta,DRV0446,RDR03967,premium,11.87,22.45,cash,completed,5.2,4.9,1.0,no,54.3
RD009311,2024-03-31,10:23:12,manila,DRV0602,RDR03717,economy,1.96,3.29,wallet,completed,0.0,0.7,1.0,yes,8.4
RD003491,2024-03-28,06:57:14,ho chi minh city,DRV0398,RDR03659,premium,2.28,6.04,cash,completed,4.8,0.8,1.2,no,15.9
RD011151,2024-07-14,19:02:34,bangkok,DRV0201,RDR01399,economy,4.28,9.29,card,completed,4.327260710675685,4.083542968433012,1.2,no,29.7
RD001995,2024-06-22,18:58:26,manila,DRV0734,RDR04275,economy,19.14,32.47,card,completed,3.9,2.6,1.0,no,63.4
RD002825,2024-12-08,11:05:35,singapore,DRV0677,RDR00198,premium,14.58,25.53,cash,completed,4.2,4.083542968433012,1.0,no,91.5
RD013942,2024-04-25,07:26:54,manila,DRV0466,RDR02821,economy,6.66,13.92,e-wallet,completed,5.3,4.0,1.0,no,26.0
RD001343,2024-09-06,20:11,bangkok,DRV0797,RDR03633,economy,4.75,12.6,credit card,completed,5.1,5.0,1.8,yes,13.0
RD008513,2024/06/02,15:44:05,singapore,DRV0065,RDR04492,economy,3.12,6.42,cash,completed,4.7,4.7,1.2,no,9.3
RD000065,21/11/2024,10:08:46,jakarta,DRV0523,RDR00677,economy,4.7,10.49,wallet,completed,5.0,0.9,1.0,no,33.9
RD011906,29/01/2024,17:58:28,bangkok,DRV0694,RDR04975,premium,9.92,15.58,cash,completed,4.8,2.3,1.0,yes,65.6
RD005288,2024-02-21,08:23:12,bangkok,DRV0261,RDR04349,economy,4.8,12.54,cash,completed,3.8,4.083542968433012,1.2,no,19.6
RD002061,2024-01-15,07:18 AM,bangkok,DRV0458,RDR03763,premium,7.85,0.5,cash,completed,5.1,5.1,1.2,no,32.7
RD002220,2024-10-12,17:59:37,jakarta,DRV0257,RDR03485,economy,5.06,11.34,e-wallet,completed,3.8,2.1,1.0,no,17.5
RD009866,20/12/2024,13:23:34,bangkok,DRV0417,RDR04859,economy,1.45,2.05,debit card,completed,4.7,4.1,2.5,yes,7.5
RD006039,05-Aug-2024,08:18:36,bangkok,DRV0194,RDR02830,economy,2.88,7.77,e-wallet,completed,4.9,3.1,1.0,no,16.8
RD000261,28/06/2024,13:07,jakarta,DRV0550,RDR04330,economy,3.19,8.12,debit card,completed,4.327260710675685,3.1,1.2,yes,12.3
RD012978,2024/09/01,09:13,bangkok,DRV0417,RDR04830,premium,4.54,12.06,wallet,completed,5.2,3.9,1.2,yes,22.0
RD009094,15/09/2024,17:59:52,kuala lumpur,DRV0311,RDR03535,premium,8.32,13.56,credit card,completed,4.0,5.1,1.0,yes,30.6
RD003745,2024-09-04,12:16:38,manila,DRV0744,RDR01143,premium,1.52,8.74,cash,completed,5.3,3.9,1.8,yes,9.9
RD004235,2024/03/03,13:39:38,singapore,DRV0430,RDR00851,economy,10.0,23.93,cash,completed,3.8,4.6,2.0,no,37.1
RD001918,2024-10-14,11:40:59,jakarta,DRV0049,RDR01696,economy,8.53,14.98,cash,completed,5.3,4.8,2.5,yes,47.9
RD001829,2024-08-11,06:38:25,bangkok,DRV0245,RDR03075,motorbike,3.96,11.2,cash,cancelled,5.0,5.2,1.0,no,19.3
RD009766,2024-02-01,11:01:45,singapore,DRV0688,RDR01297,economy,9.31,18.28,debit card,cancelled,3.3,4.083542968433012,1.0,no,38.9
RD012608,2024-07-12,06:57:27,ho chi minh city,DRV0184,RDR00847,economy,9.06,16.53,debit card,no-show,4.9,3.2,2.0,no,33.3
RD012942,2024-12-19,11:43:15,jakarta,DRV0731,RDR04844,premium,3.35,10.65,cash,cancelled,4.3,4.9,1.0,yes,14.0
RD014013,27/12/2024,14:45,bangkok,DRV0480,RDR01940,economy,2.4,6.53,debit card,completed,4.7,4.083542968433012,1.2,no,10.2
RD006284,2024-09-11,16:19,bangkok,DRV0007,RDR04341,economy,2.01,3.37,cash,completed,5.0,3.9,1.5,no,7.4
RD004209,2024-02-09,19:43:22,kuala lumpur,DRV0700,RDR01128,economy,3.83,13.43,e-wallet,completed,3.7,5.0,1.0,no,19.0
RD012820,06/02/2024,17:42:52,kuala lumpur,DRV0679,RDR02012,economy,2.89,9.51,e-wallet,completed,4.7,5.1,1.0,yes,19.6
RD000225,2024-12-12,08:12:42,kuala lumpur,DRV0026,RDR03903,economy,1.21,4.09,cash,completed,4.9,3.9,1.0,yes,8.2
RD010003,2024-01-30,08:25 AM,singapore,DRV0633,RDR02352,premium,1.75,8.27,card,cancelled,3.0,4.9,1.0,no,9.2
RD009334,2024/04/10,16:04:17,jakarta,DRV0593,RDR00322,economy,2.76,5.49,cash,completed,4.0,5.1,1.0,no,14.4
RD006470,23/05/2024,17:38:11,jakarta,DRV0424,RDR02536,economy,4.66,8.65,cash,completed,5.4,2.7,1.0,no,27.9
RD014136,2024-08-05,08:36 AM,jakarta,DRV0650,RDR03223,economy,4.5,11.62,credit card,cancelled,3.9,4.083542968433012,1.0,no,29.1
RD013747,12-10-2024,14:54:23,singapore,DRV0482,RDR02024,economy,1.07,4.64,debit card,completed,0.7,3.3,1.8,yes,5.3
RD000847,24/02/2024,14:29:39,manila,DRV0083,RDR00712,premium,22.4,47.3,wallet,completed,4.3,2.8,1.0,no,120.7
RD004290,2024-10-31,09:03:40,manila,DRV0715,RDR04896,bike,777.8,1020.86,card,completed,5.3,5.0,2.5,no,3465.6
RD005561,31/10/2024,18:00:27,jakarta,DRV0530,RDR01301,economy,1.67,2.59,cash,completed,4.2,1.7,1.0,no,1.4
RD002552,11-21-2024,12:25 AM,singapore,DRV0601,RDR00790,economy,4.6,10.61,card,completed,4.2,4.2,1.2,no,23.0
RD011121,2024-02-10,03:57,jakarta,DRV0380,RDR04879,economy,4.66,7.73,e-wallet,completed,5.1,1.7,1.2,no,28.6
RD000118,06/06/2024,09:57 AM,singapore,DRV0469,RDR01674,economy,1.98,3.32,wallet,completed,3.8,5.3,1.0,yes,7.2
RD005967,2024-02-06,10:32:20,singapore,DRV0172,RDR03624,economy,4.79,9.79,wallet,completed,2.8,4.9,1.0,no,20.8
RD008196,2024-10-26,18:55:28,jakarta,DRV0451,RDR03655,premium,19.48,41.46,card,completed,5.0,1.8,1.0,no,103.0
RD012363,2024/11/01,13:12,kuala lumpur,DRV0273,RDR02364,premium,3.56,5.96,credit card,no-show,4.6,4.8,1.2,yes,298.0
RD008660,2024-04-21,20:07:34,manila,DRV0113,RDR02688,economy,6.94,8.06,cash,cancelled,4.7,5.3,1.8,yes,40.9
RD005343,15-Feb-2024,12:00 PM,singapore,DRV0255,RDR04111,economy,9.28,18.74,debit card,completed,4.327260710675685,4.4,1.5,yes,46.0
RD009112,2024-01-14,20:28,ho chi minh city,DRV0582,RDR00919,economy,4.27,11.88,credit card,no-show,5.3,4.4,1.0,yes,17.8
RD010788,2024-06-17,12:38:15,jakarta,DRV0497,RDR01468,economy,10.08,16.08,cash,completed,5.0,5.3,1.0,yes,53.7
RD004325,2024-07-24,10:36:14,kuala lumpur,DRV0061,RDR00755,economy,9.66,21.88,debit card,completed,4.327260710675685,1.7,1.0,no,55.4
RD001064,2024-10-09,20:12:35,kuala lumpur,DRV0649,RDR04151,economy,4.6,11.8,credit card,completed,1.8,2.7,1.0,no,30.4
RD002591,2024-12-01,20:12:09,singapore,DRV0548,RDR00118,economy,2.51,6.59,cash,completed,5.4,4.8,1.5,no,12.3
RD008435,2024-06-13,12:06,singapore,DRV0400,RDR02421,economy,6.62,13.89,cash,completed,3.6,4.6,2.5,yes,36.9
RD013047,09-26-2024,07:49:25,jakarta,DRV0383,RDR00743,premium,2.87,5.3,e-wallet,cancelled,3.8,4.083542968433012,1.2,no,15.9
RD009353,2024-10-02,12:32,singapore,DRV0715,RDR01098,premium,18.88,30.91,wallet,completed,3.9,2.7,1.0,yes,107.4
RD011063,12-16-2024,11:01:28,bangkok,DRV0517,RDR00513,economy,2.25,7.36,cash,completed,4.7,4.8,1.8,yes,8.6
RD003736,20-Mar-2024,12:00:46,bangkok,DRV0085,RDR03304,economy,8.38,16.87,wallet,completed,4.7,4.1,1.0,no,41.7
RD010590,2024-06-18,18:46,manila,DRV0681,RDR01453,premium,2.63,7.81,cash,completed,3.3,3.0,2.5,no,18.4
RD006987,2024-08-07,18:19:53,kuala lumpur,DRV0263,RDR02520,economy,8.25,12.91,wallet,completed,5.2,2.8,2.0,no,33.8
RD010756,2024-08-15,06:25,manila,DRV0084,RDR00876,economy,5.08,13.39,card,completed,2.6,4.8,1.0,no,21.3
RD006768,2024-05-29,20:55:01,manila,DRV0041,RDR00122,premium,12.59,21.64,cash,completed,4.7,4.083542968433012,1.2,yes,49.6
RD005623,23/08/2024,06:33:14,jakarta,DRV0324,RDR02048,premium,8.87,16.56,cash,completed,2.8,4.3,2.5,no,45.7
RD001606,2024-10-14,14:03:13,manila,DRV0447,RDR01235,economy,2.42,5.56,cash,completed,3.7,5.1,1.2,yes,7.1
RD001734,14-Jun-2024,08:54 AM,kuala lumpur,DRV0068,RDR01570,premium,3.58,7.56,card,completed,4.327260710675685,4.0,2.0,no,15.2
RD010517,2024-10-05,21:46:28,jakarta,DRV0124,RDR01778,premium,4.51,11.06,credit card,no-show,5.4,4.9,1.8,yes,25.8
RD010902,11/12/2024,07:22 PM,kuala lumpur,DRV0584,RDR04989,economy,5.88,11.4,e-wallet,completed,5.0,3.3,1.0,no,26.2
RD014024,2024-01-04,04:15 PM,singapore,DRV0444,RDR00170,motorbike,2.53,0.5,e-wallet,completed,4.2,5.0,1.0,yes,6.5
RD009505,2024-11-15,08:02:47,jakarta,DRV0783,RDR03367,premium,1.57,6.23,credit card,completed,2.9,4.0,1.0,yes,14.0
RD011641,2024-01-22,11:59,singapore,DRV0408,RDR04666,economy,16.18,24.42,wallet,completed,5.1,4.7,1.0,yes,101.4
RD003813,2024-08-15,15:26:22,kuala lumpur,DRV0771,RDR03880,economy,3.0,8.36,cash,completed,3.9,3.3,1.2,no,13.4
RD014448,2024-04-22,21:01:50,jakarta,DRV0403,RDR01749,economy,4.08,8.33,e-wallet,completed,5.2,4.083542968433012,1.5,no,24.4
RD010168,2024-06-22,16:08:11,ho chi minh city,DRV0465,RDR00088,economy,5.85,12.46,cash,completed,4.4,3.0,1.0,no,22.9
RD011707,2024-09-28,08:39:27,ho chi minh city,DRV0401,RDR01077,premium,6.96,13.78,card,cancelled,4.2,5.1,1.0,yes,43.2
RD001762,2024-11-13,18:31:30,jakarta,DRV0573,RDR01064,economy,6.99,14.93,card,completed,1.1,4.4,1.2,yes,33.5
RD005402,2024-04-26,12:15:29,singapore,DRV0391,RDR01001,economy,2.49,5.06,credit card,cancelled,3.8,4.3,1.0,no,8.5
RD002740,2024-06-10,11:46,jakarta,DRV0523,RDR04434,premium,2.37,5.93,debit card,no-show,3.6,5.1,1.0,no,2.9
RD002473,2024-04-18,07:00:49,manila,DRV0064,RDR03862,economy,9.25,21.81,wallet,completed,7.0,5.2,1.5,no,38.8
RD006739,2024-11-09,07:05:51,jakarta,DRV0347,RDR04462,bike,0.08,3.17,card,cancelled,4.0,4.7,1.0,no,2.8
RD006892,03/03/2024,20:32:27,manila,DRV0195,RDR03069,economy,3.12,4.75,e-wallet,completed,5.3,2.9,1.0,no,11.1
RD012200,2024-05-27,11:06:27,jakarta,DRV0761,RDR03660,economy,6.81,9.69,cash,completed,5.4,3.7,1.8,yes,205.3
RD007944,12/01/2024,19:26:57,ho chi minh city,DRV0181,RDR01676,economy,2.42,7.92,credit card,no-show,4.2,4.0,1.0,no,11.3
RD012911,2024-05-07,06:42,manila,DRV0502,RDR04859,economy,5.41,11.24,cash,completed,5.2,3.6,1.0,yes,20.5
RD009686,2024-04-01,18:17:48,jakarta,DRV0591,RDR00547,economy,3.88,8.96,card,completed,5.0,4.4,2.5,no,16.4
RD004207,04/07/2024,16:51:46,ho chi minh city,DRV0031,RDR04933,economy,1.18,8.03,debit card,completed,4.2,5.4,1.8,no,7.5
RD006372,2024-08-29,23:21:33,singapore,DRV0154,RDR00949,economy,17.58,27.37,debit card,no-show,4.7,5.1,1.0,no,110.2
RD010351,26/12/2024,12:13:50,manila,DRV0632,RDR04158,premium,6.14,13.45,cash,completed,3.8,3.9,1.2,yes,40.6
RD009362,17/07/2024,08:13:54,bangkok,DRV0435,RDR01843,premium,5.54,11.98,credit card,completed,3.6,5.2,1.0,yes,18.5
RD000233,24/05/2024,15:48:20,jakarta,DRV0274,RDR00528,premium,2.72,7.03,credit card,completed,5.3,5.2,1.0,yes,14.0
RD008259,2024-10-07,17:23:42,manila,DRV0752,RDR03693,premium,2.68,5.32,cash,cancelled,5.1,3.7,1.0,no,17.4
RD007562,2024-11-15,22:02:02,singapore,DRV0389,RDR03681,premium,439.42,820.57,cash,completed,5.4,4.083542968433012,1.0,no,1786.3
RD006169,03-05-2024,10:07,singapore,DRV0416,RDR01978,economy,13.64,17.96,wallet,completed,4.327260710675685,3.2,1.0,no,61.9
RD011476,26/12/2024,10:49,manila,DRV0122,RDR04957,premium,1.75,3.36,credit card,completed,4.327260710675685,5.4,1.2,yes,5.1
RD003597,2024-09-27,05:44 PM,kuala lumpur,DRV0436,RDR03336,economy,0.72,2.43,cash,completed,5.1,4.4,1.0,no,4.4
RD006289,2024-04-05,10:19:53,ho chi minh city,DRV0381,RDR01142,economy,2.97,10.21,cash,completed,4.8,4.8,1.5,no,11.7
RD000126,2024-08-13,14:42:11,jakarta,DRV0103,RDR00998,economy,20.77,31.59,cash,completed,2.8,5.1,1.0,yes,99.1
RD007642,2024-04-11,12:42:18,bangkok,DRV0316,RDR00647,motorbike,209.16,420.78,cash,completed,1.3,5.0,2.5,yes,769.7
RD006230,31/07/2024,17:28:38,jakarta,DRV0226,RDR00781,economy,20.93,39.69,cash,completed,4.1,2.8,2.5,no,78.3
RD013543,12-09-2024,14:15:29,bangkok,DRV0347,RDR04314,motorbike,6.06,17.9,credit card,completed,5.0,4.7,1.5,no,35.3
RD001297,20/08/2024,21:07:05,ho chi minh city,DRV0052,RDR01467,economy,1.11,4.54,cash,cancelled,4.9,4.0,2.0,no,10.5
RD001977,2024-03-09,15:26:34,manila,DRV0775,RDR02704,motorbike,15.07,24.11,e-wallet,completed,4.6,2.6,2.0,no,93.1
RD014232,27-Jan-2024,16:22:52,jakarta,DRV0128,RDR01224,bike,5.48,11.05,credit card,completed,1.1,4.1,1.8,no,35.1
RD014171,2024-08-10,19:07,ho chi minh city,DRV0421,RDR02777,bike,4.77,8.16,cash,completed,5.3,4.6,1.5,no,23.9
RD010268,2024-12-18,08:00,manila,DRV0308,RDR00387,motorbike,3.19,8.05,credit card,no-show,4.1,4.9,1.0,no,20.0
RD012773,02-May-2024,18:22:07,bangkok,DRV0006,RDR01360,economy,15.63,23.35,e-wallet,completed,5.0,4.083542968433012,1.2,no,62.5
RD005751,2024-05-05,12:37 AM,ho chi minh city,DRV0227,RDR04803,bike,16.95,24.49,credit card,completed,4.2,5.0,1.2,no,84.7
RD008153,2024-12-27,08:53:50,bangkok,DRV0497,RDR03919,economy,3.54,6.21,cash,completed,4.8,5.2,1.0,no,17.8
RD014562,2024-11-29,18:14:23,singapore,DRV0590,RDR00831,economy,7.44,13.02,credit card,cancelled,2.6,4.083542968433012,1.8,no,49.4
RD003087,2024-01-06,08:45 PM,jakarta,DRV0383,RDR04082,economy,10.92,21.97,cash,completed,3.8,4.083542968433012,1.0,no,64.1
RD013928,03/09/2024,17:42,bangkok,DRV0077,RDR02844,economy,1.55,5.95,card,completed,4.7,4.083542968433012,1.0,no,13.1
RD006883,03-27-2024,07:42:24,bangkok,DRV0080,RDR04663,motorbike,2.39,7.76,card,completed,4.7,5.3,1.2,no,16.1
RD000067,12-22-2024,11:11 AM,singapore,DRV0474,RDR04797,bike,1.29,7.13,e-wallet,cancelled,3.0,4.4,1.5,no,10.2
RD003346,2024-05-03,16:34:54,jakarta,DRV0460,RDR04377,economy,2.12,5.36,credit card,completed,3.9,4.8,1.8,yes,11.8
RD008173,03-30-2024,18:24:45,bangkok,DRV0675,RDR03181,economy,3.97,4.36,wallet,completed,4.9,4.6,1.5,no,19.4
RD014147,27/09/2024,15:41,singapore,DRV0560,RDR04350,economy,5.83,12.35,credit card,cancelled,3.8,3.2,1.0,yes,32.2
RD005871,04/11/2024,16:45:52,singapore,DRV0386,RDR03098,economy,2.66,6.57,card,completed,5.2,4.9,1.2,no,10.6
RD006507,2024-01-15,07:59:50,jakarta,DRV0254,RDR04694,economy,0.06,2.77,e-wallet,cancelled,4.327260710675685,4.0,2.5,no,4.1
RD002798,2024-10-05,15:04:12,ho chi minh city,DRV0403,RDR00345,economy,9.31,21.52,cash,completed,5.1,2.9,1.2,yes,40.8
RD000919,2024-07-27,21:52:41,singapore,DRV0511,RDR00791,economy,9.74,16.14,wallet,no-show,2.7,5.3,1.2,yes,52.3
RD005123,04/05/2024,11:10:43,singapore,DRV0395,RDR01993,premium,13.07,23.45,e-wallet,completed,4.1,3.9,1.0,no,65.0
RD005127,03/06/2024,06:46 PM,jakarta,DRV0665,RDR04899,economy,1.6,3.78,cash,completed,4.3,3.8,1.0,no,4.5
RD013171,2024-08-09,01:06:55,singapore,DRV0786,RDR00260,premium,2.78,7.09,cash,completed,4.1,3.7,1.0,no,15.6
RD013624,20-Dec-2024,13:18:12,bangkok,DRV0678,RDR03319,premium,8.4,17.74,cash,completed,5.1,4.1,1.0,no,41.9
RD006810,24/02/2024,08:12:56,ho chi minh city,DRV0245,RDR02055,motorbike,1.36,8.32,cash,cancelled,4.9,4.083542968433012,1.0,yes,10.8
RD000365,2024-11-03,08:12:39,jakarta,DRV0251,RDR03535,premium,4.42,9.48,e-wallet,cancelled,4.8,4.9,2.0,yes,22.9
RD002126,11-18-2024,21:39:40,manila,DRV0457,RDR04902,economy,3.62,9.03,cash,completed,3.6,4.7,1.2,no,14.1
RD008151,26/02/2024,22:46:09,kuala lumpur,DRV0028,RDR03703,economy,3.86,9.61,cash,completed,2.6,4.7,1.0,no,19.5
RD012762,07-13-2024,20:17:47,singapore,DRV0668,RDR03382,motorbike,4.25,9.49,e-wallet,cancelled,5.1,3.8,1.2,yes,16.0
RD008718,01-01-2024,12:43:15,singapore,DRV0535,RDR02101,economy,2.65,4.64,credit card,cancelled,2.6,2.8,1.0,no,2.6
RD013014,21/05/2024,04:14,jakarta,DRV0764,RDR04789,economy,4.05,6.04,cash,completed,4.327260710675685,3.6,1.5,yes,22.3
RD000056,12-28-2024,12:24:48,singapore,DRV0293,RDR00227,premium,8.6,19.3,e-wallet,cancelled,4.327260710675685,4.8,1.5,no,45.9
RD000303,27/06/2024,13:04:39,ho chi minh city,DRV0680,RDR00422,economy,5.56,12.35,cash,completed,4.7,4.2,1.0,no,30.9
RD010959,09-08-2024,10:33,jakarta,DRV0731,RDR04470,economy,2.05,5.42,e-wallet,cancelled,3.9,4.083542968433012,1.5,no,5.2
RD005812,2024-07-26,20:18:07,jakarta,DRV0476,RDR02051,economy,5.27,14.54,card,completed,1.8,5.0,1.2,no,13.2
RD012913,19-Aug-2024,15:09:03,kuala lumpur,DRV0542,RDR04367,premium,2.74,4.92,cash,completed,5.2,2.3,1.2,no,8.6
RD010248,2024-09-06,07:18:12,singapore,DRV0526,RDR02812,premium,0.87,3.15,cash,completed,4.6,5.1,1.0,yes,10.4
RD013569,2024-12-05,11:05:35,singapore,DRV0304,RDR03869,premium,2.28,7.76,card,no-show,3.7,4.9,1.0,no,9.0
RD013338,2024-05-11,06:02:24,ho chi minh city,DRV0574,RDR04851,economy,10.94,18.56,cash,completed,3.7,4.7,2.0,yes,48.7
RD003645,2024-11-09,08:47:00,bangkok,DRV0769,RDR01910,economy,2.15,5.79,debit card,completed,4.0,3.6,1.5,no,7.9
RD004144,2024-02-22,22:33,bangkok,DRV0714,RDR00534,economy,20.47,42.85,credit card,completed,5.0,4.7,1.0,no,92.1
RD002879,10-26-2024,15:51:38,singapore,DRV0696,RDR04767,economy,1.93,5.42,cash,completed,3.9,4.083542968433012,1.0,no,7.8
RD006494,2024-07-20,03:58:31,bangkok,DRV0407,RDR00246,economy,8.77,17.19,e-wallet,completed,3.2,2.1,2.0,no,51.8
RD013368,2024-03-28,07:10,kuala lumpur,DRV0526,RDR01787,economy,5.27,12.99,wallet,completed,2.1,4.083542968433012,1.0,yes,17.1
RD010479,2024-09-05,17:39:54,jakarta,DRV0166,RDR04670,bike,8.47,15.36,cash,completed,3.9,4.083542968433012,1.0,no,31.3
RD010454,2024-08-14,21:46,ho chi minh city,DRV0197,RDR03568,economy,4.03,10.58,card,completed,2.8,5.3,1.0,no,25.3
RD005241,2024/12/19,08:42:51,singapore,DRV0312,RDR03192,premium,22.81,43.07,e-wallet,completed,4.327260710675685,2.7,1.5,no,126.7
RD014121,07-27-2024,18:45:47,bangkok,DRV0015,RDR02468,premium,6.46,12.22,cash,cancelled,3.9,4.1,1.0,no,31.0
RD010489,2024-06-22,09:00:26,jakarta,DRV0178,RDR03177,economy,1.66,4.38,cash,completed,4.327260710675685,4.3,1.0,no,13.6
RD006938,2024-12-23,11:24:34,kuala lumpur,DRV0624,RDR04340,economy,14.54,24.85,debit card,completed,5.0,5.3,1.0,no,73.6
RD013390,2024-07-21,18:45:25,bangkok,DRV0526,RDR04678,economy,3.06,5276.09,cash,completed,4.2,3.9,1.0,no,8.2
RD010161,07/11/2024,19:43:28,jakarta,DRV0158,RDR03838,bike,6.24,12.16,debit card,completed,4.9,4.0,1.0,no,41.4
RD002594,2024-11-26,14:25:01,bangkok,DRV0039,RDR01949,premium,1.74,6.26,card,cancelled,4.4,4.2,1.0,yes,12.2
RD002394,2024-02-18,18:41:48,bangkok,DRV0486,RDR01488,economy,15.75,23.65,cash,completed,2.9,4.8,1.0,yes,85.3
RD000524,2024-01-03,17:44:15,jakarta,DRV0482,RDR00125,premium,2.51,7.19,credit card,completed,5.4,5.1,1.0,yes,13.9
RD006377,03-25-2024,11:18:55,manila,DRV0512,RDR04324,economy,4.41,7.23,cash,completed,4.1,3.9,1.0,no,19.9
RD006982,06-08-2024,22:03:04,bangkok,DRV0272,RDR00309,motorbike,4.59,10.42,card,completed,5.3,4.1,1.0,yes,32.2
RD013717,2024-04-10,08:53 AM,manila,DRV0721,RDR04922,economy,211.35,405.0,cash,completed,1.7,4.083542968433012,1.0,no,903.4
RD006678,2024-03-20,07:13:28,kuala lumpur,DRV0756,RDR04181,economy,7.28,13.58,cash,completed,3.8,5.3,1.0,yes,34.9
RD014461,2024-06-08,07:47,bangkok,DRV0611,RDR03393,economy,9.59,20.03,e-wallet,completed,4.3,4.0,1.2,no,43.4
RD012892,17/08/2024,06:16:52,kuala lumpur,DRV0372,RDR03470,economy,8.06,15.08,cash,completed,5.2,3.2,1.5,yes,44.2
RD005586,09-22-2024,19:17:41,jakarta,DRV0793,RDR01949,economy,1.12,1.28,cash,completed,5.3,2.1,1.0,yes,5.4
RD014055,10-Aug-2024,10:20:07,manila,DRV0441,RDR02259,motorbike,1.55,6.11,card,cancelled,5.1,4.0,1.2,no,6.4
RD007957,2024-03-12,09:28:52,kuala lumpur,DRV0677,RDR02632,premium,5.03,10.46,cash,cancelled,5.4,4.6,1.0,yes,22.5
RD006778,2024-10-04,15:56,manila,DRV0581,RDR04284,motorbike,2.93,6719.84,cash,completed,4.6,5.3,1.5,yes,14.9
RD012349,2024-11-02,03:31 AM,ho chi minh city,DRV0128,RDR01783,economy,26.64,38.64,cash,completed,2.2,4.7,1.2,no,155.2
RD010162,2024/07/26,19:10:52,manila,DRV0030,RDR03613,economy,6.5,11.12,e-wallet,completed,4.8,3.8,1.5,yes,33.8
RD004189,2024-06-13,20:21:59,ho chi minh city,DRV0023,RDR01194,economy,2.88,7.48,cash,completed,4.8,4.6,1.0,yes,16.0
RD000667,2024-11-06,17:35:46,singapore,DRV0096,RDR04713,bike,0.68,3.32,cash,completed,4.6,5.1,1.0,yes,5.0
RD003267,16-Mar-2024,08:35 PM,ho chi minh city,DRV0370,RDR03263,economy,11.36,23.08,cash,no-show,3.0,3.6,1.5,no,61.9
RD011459,2024-01-29,20:49:07,bangkok,DRV0389,RDR04493,economy,9.63,19.41,card,completed,4.9,4.083542968433012,1.5,no,54.6
RD008473,2024-02-18,02:15:34,jakarta,DRV0684,RDR02699,economy,6.56,13.75,card,completed,3.8,3.9,1.5,no,23.9
RD009912,11-Mar-2024,13:45:46,bangkok,DRV0162,RDR03015,premium,5.09,13.38,cash,completed,3.7,3.4,2.0,yes,34.8
RD007688,02-03-2024,01:50 AM,jakarta,DRV0592,RDR00347,bike,2.91,8.12,card,completed,4.7,3.2,1.2,yes,14.3
RD006032,30-May-2024,20:31:52,kuala lumpur,DRV0239,RDR00362,economy,6.88,15.74,cash,completed,5.1,5.3,1.0,no,41.1
RD014755,2024-03-13,11:20:09,manila,DRV0055,RDR04739,economy,7.9,11.39,cash,completed,4.7,1.7,1.0,yes,32.0
RD006091,2024-12-20,21:43:59,jakarta,DRV0676,RDR04554,economy,0.59,3.61,debit card,completed,4.1,5.2,1.0,no,5.4
RD006239,22/02/2024,18:10:05,kuala lumpur,DRV0010,RDR01710,economy,9.15,18.89,wallet,completed,7.0,3.3,1.8,no,32.6
RD007351,2024-07-28,10:44:41,kuala lumpur,DRV0208,RDR00197,economy,6.78,16.76,cash,completed,2.8,4.2,2.5,yes,26.1
RD007831,2024-11-15,22:16,kuala lumpur,DRV0184,RDR01355,economy,8.99,14.33,cash,completed,2.8,5.0,1.0,no,43.7
RD006255,2024-04-10,16:02:00,ho chi minh city,DRV0224,RDR03869,premium,9.66,20.29,cash,completed,3.7,5.0,1.0,yes,55.2
RD001907,2024-01-05,11:30:27,jakarta,DRV0562,RDR03751,premium,3.05,5.06,cash,no-show,4.8,4.2,1.0,yes,7.7
RD012235,2024-11-07,08:43:09,bangkok,DRV0249,RDR02693,economy,1.54,5.96,card,cancelled,5.4,4.1,1.0,no,8.1
RD012016,2024-08-14,14:50:56,jakarta,DRV0695,RDR04078,premium,3.27,9097.34,card,cancelled,4.9,4.0,1.0,no,15.9
RD012331,2024-03-14,14:33:28,singapore,DRV0206,RDR03580,economy,5.39,8.01,cash,completed,7.0,3.8,1.0,no,25.8
RD003819,31/07/2024,08:26:50,bangkok,DRV0440,RDR02017,economy,2.36,5.15,cash,completed,5.0,5.4,2.5,yes,6.3
RD006270,2024-05-29,18:52:06,bangkok,DRV0235,RDR00625,motorbike,10.54,23.3,cash,completed,3.3,4.7,1.5,no,49.8
RD004301,2024-09-09,19:09:17,jakarta,DRV0193,RDR00344,premium,2.28,5.54,cash,completed,5.0,5.1,1.2,yes,3.5
RD005570,09-15-2024,19:34,jakarta,DRV0668,RDR00851,economy,6.51,16.48,e-wallet,completed,1.8,3.4,1.2,yes,27.2
RD007942,2024/07/13,11:41 AM,jakarta,DRV0100,RDR04913,premium,4.33,9.03,e-wallet,completed,4.6,4.2,1.0,yes,23.7
RD011224,2024-05-08,01:13:12,singapore,DRV0084,RDR00864,bike,4.39,8.99,cash,completed,5.3,2.9,1.0,no,21.8
RD005972,2024/08/31,06:44:56,kuala lumpur,DRV0611,RDR02637,bike,3.67,8.59,cash,completed,4.7,2.6,1.0,no,15.2
